id,created_at,text,likes,in reply to,retweeted
707718582654738432,2016-03-10 00:03:53,"Just signed some merch, did last run through... Ready Seattle. #PurposeTour",112891,,False
707602360047050752,2016-03-09 16:22:03,#PURPOSETOUR STARTS TODAY :) https://t.co/VPdxdOQ1xw,178703,,False
707599193519448064,2016-03-09 16:09:28,#company #company #company #company #company #company #company #company #company #company #company #company #company #company #company,111851,,False
707598600428134400,2016-03-09 16:07:07,Team dinner before the tour starts https://t.co/KaJNtDE50k,127746,,False
707408673266667520,2016-03-09 03:32:25,"#JFCJustinBieber 
https://t.co/qu81tohVcF",73312,,False
707322822796845056,2016-03-08 21:51:17,Tomorrow #PURPOSETOUR https://t.co/icGbrnPbNB,115920,,False
707322658111619072,2016-03-08 21:50:37,RT @AP_Planner: Tomorrow: @justinbieber begins North American leg of his 'Purpose' world tour,0,,False
707321833670848512,2016-03-08 21:47:21,See u tomorrow :) #children #PURPOSETOUR https://t.co/3N2eFL5f5X,94318,,False
706985783043891200,2016-03-07 23:32:00,#2days #PURPOSETOUR,97821,,False
706985690056118273,2016-03-07 23:31:38,Request #company,85372,,False
706985414582611969,2016-03-07 23:30:32,"RT @Vevo: KING! @justinbieber's ""Sorry"" video now has over 1 BILLION views on @vevo: https://t.co/g5xEN0yzwa #Sorry1BOnVevo https://t.co/X6…",0,,False
706985282931810304,2016-03-07 23:30:01,RT @scooterbraun: 3 days to go #PURPOSETOUR - but get that #Purposecare lol https://t.co/N8DPTcooM6,0,,False
706985269371625472,2016-03-07 23:29:58,"RT @FlyGirl_Diva: Super charged this Monday morning. Got @justinbieber ""Company"" coming up in 2 mins on @Power965 l Text me at 96148 if u l…",0,,False
706985253529714689,2016-03-07 23:29:54,"RT @923amp: #newmusic from Justin Bieber - #Company playing at 11:26

FYI #Beliebers",0,,False
706985232797282304,2016-03-07 23:29:49,"RT @Vevo_AU: ""Can we keep each other #Company?"" -- @justinbieber  https://t.co/SfM71x3SAl https://t.co/YCe3jzNcrC",0,,False
706985120658423808,2016-03-07 23:29:22,Loving see all these kids dancing to #children @NickDeMoura #PURPOSETOUR,65197,,False
706984463125708800,2016-03-07 23:26:45,RT @Bkstg: There's 24 more hours for a chance to #GetCloserToJustin during @justinbieber's first 4 #PurposeWorldTour dates... https://t.co/…,0,,False
706984357798354944,2016-03-07 23:26:20,RT @iHeartRadio: Performing at the #iHeartAwards on April 3rd. The one and only @justinbieber. Make sure to watch on @TBSNetwork! https://t…,0,,False
706510065868509184,2016-03-06 16:01:40,RT @Q102Philly: #Beliebers! For the first time @justinbieber COMPANY is the most requested song of the hour! #MostRequestedLive https://t.c…,0,,False
706510039465357312,2016-03-06 16:01:34,RT @JRabonOfficial: Opening night is approaching!!! #PURPOSETOUR,0,,False
706510016035983360,2016-03-06 16:01:28,RT @KiSS925: SO MANY requests for the new @justinbieber track #Company !!! That's coming up on #SetItOff with @mochafrap &amp; @DJclymaxxx #Rem…,0,,False
706271746500874240,2016-03-06 00:14:40,Getting ready for #PurposeTour,120171,,False
706151765104685056,2016-03-05 16:17:55,#PURPOSE https://t.co/ZWMJvhasht,74207,,False
705847910420713472,2016-03-04 20:10:30,RT @Bkstg: Let #Bkstg get you a M&amp;G w @JustinBieber. Details here: https://t.co/1stW0Y3rle Android use: https://t.co/AJYK92QtYz https://t.c…,0,,False
705831245888880640,2016-03-04 19:04:17,5 days until #PurposeWorldTour,100222,,False
705831197855776769,2016-03-04 19:04:05,"RT @billboard: Watch Morgan Freeman dramatically read Justin Bieber's ""Love Yourself"" https://t.co/Uje06OROR7 https://t.co/TVqIGk4oKt",0,,False
705830808968261632,2016-03-04 19:02:33,RT @bpi_music: ‘Love Yourself’ by @JustinBieber is now 2x Platinum in the UK. Congrats! #bpiAwards https://t.co/8BdjHTlfeb,0,,False
705830731835002880,2016-03-04 19:02:14,RT @billboard: Justin Bieber strips down for the cover of Clash Magazine https://t.co/4qFFAmlGSd https://t.co/1fmBCCHKGt,0,,False
705830696946798592,2016-03-04 19:02:06,RT @NickDeMoura: Want to dance on stage with @justinbieber here is your chance!!! https://t.co/hBiDlbzsr9,0,,False
705830623617744896,2016-03-04 19:01:49,I will go to 15. Needs to be kids though :) https://t.co/H9R5T2eDDf,59365,,False
705830474623496192,2016-03-04 19:01:13,Old man https://t.co/QTe30Xxhcl,53265,,False
705830435738165248,2016-03-04 19:01:04,RT @923amp: The latest by @justinbieber #Company is coming up at 2:01! https://t.co/erxcM3cweN ~ @djnikonyc https://t.co/K5DEiT2QXK,0,,False
705812787956621316,2016-03-04 17:50:56,#PurposeTourChildren let me see what u got https://t.co/XXOHDT28Ni,65470,,False
705548667701186560,2016-03-04 00:21:25,RT @Bkstg: Happy BDay @justinbieber-we're counting down to the #PURPOSETOUR w/ this exclusive hat #JB22 https://t.co/VB7PMnRQYX https://t.c…,0,,False
705514617200627712,2016-03-03 22:06:07,RT @VanityFair: Morgan Freeman brings gravitas to @JustinBieber’s “Love Yourself” https://t.co/btk1hSBRA4 https://t.co/OHXxxyfhmC,0,,False
705421756366872576,2016-03-03 15:57:07,Get the new #ShotsComedyApp https://t.co/6G6daGP1P8 good stuff,64893,,False
705171157939388416,2016-03-02 23:21:20,#Clash100 https://t.co/miYKbaqJAv https://t.co/drSI9pyH4N,98468,,False
704769895481765890,2016-03-01 20:46:51,Thank you. #22,230626,,False
704510874518597633,2016-03-01 03:37:36,#company,151790,,False
704402487340462080,2016-02-29 20:26:54,RT @Z100NewYork: #BELIEBERS: Tell us why you #LoveYourself for a chance to see @justinbieber at MSG 7/18! https://t.co/92RO9r6NMT https://t…,0,,False
704075878351839232,2016-02-28 22:49:05,For my bday it would be nice to be #1 :)  https://t.co/ZWMJvhasht,120199,,False
704074061949734912,2016-02-28 22:41:52,RT @KiSS925: .@justinbieber’s #LoveYourself is #1 on Hitstorm for the 6TH STRAIGHT WEEK! - @Iam_Shem https://t.co/cpLIWiGN7p,0,,False
704074047668129792,2016-02-28 22:41:48,"RT @brits: Q: Is there anything more perfect than @justinbieber's #BRITs performance?? 😲😭💜

A: NOPE: https://t.co/TVZiDAwkfv #JustinBieberB…",0,,False
704073862212820993,2016-02-28 22:41:04,"RT @AmericanTop40: .@JustinBieber spends a 3rd week at #1 with “Love Yourself,” making his 16th AT40 hit the biggest song of his career.",0,,False
703008215311753217,2016-02-26 00:06:34,RT @JamesBayMusic: At the @brits with @justinbieber. Bet you didn't see that one coming 😜 https://t.co/GpsTDemXNP,0,,False
703007964362379267,2016-02-26 00:05:34,Thanks to my bro @JamesBayMusic for joining me on stage at #TheBritAwards https://t.co/ChokXHpwT8 watch here,78113,,False
702915632220614656,2016-02-25 17:58:40,Thanks @brits. Get #Purpose on @AppleMusic https://t.co/ZWMJvhasht,71960,,False
702789012151541760,2016-02-25 09:35:32,Thank you https://t.co/JZ2C3nozYv,84541,,False
702559852086763520,2016-02-24 18:24:56,On my way to the @brits,100412,,False
702473731210252288,2016-02-24 12:42:43,RT @brits: 😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁 #JustinBieberBRITs #BRITs https://t.c…,0,,False
702245251977756673,2016-02-23 21:34:49,RT @Z100NewYork: Ok TURN UP!! @RadioMoBounce is playing @justinbieber #Company right NOW! #Beliebers LISTEN! https://t.co/YkAIX2BTBa,0,,False
702245089704284160,2016-02-23 21:34:11,And any nightclub in london saying I'm coming tonight to perform. Not true,92024,,False
702244920975818752,2016-02-23 21:33:30,#Brits rehearsal,84579,,False
701992464177954816,2016-02-23 04:50:20,"RT @vfestival: See @JustinBieber on Sat 20th Aug Hylands Park / Sun 21st Aug Weston Park. Tickets on sale Friday 9.30am 
#V21st https://t.c…",0,,False
701782207296176128,2016-02-22 14:54:51,RT @billboard: Justin Bieber and Rihanna will headline this year's V Festival! https://t.co/4Bd01auAji https://t.co/l7pZ7K457N,0,,False
701630133422043140,2016-02-22 04:50:34,RT @KiSS925: 5 WEEKS IN A ROW! @justinbieber's #LoveYourself is #1 again on HitStorm Top 22 Countdown! - @Iam_Shem https://t.co/7TMUeF85kt,0,,False
701629535859544064,2016-02-22 04:48:11,RT @AlfredoFlores: Sunday Funday @justinbieber @JaxonBieber 😎,0,,False
701456236563267584,2016-02-21 17:19:33,#daytonaday @nascar https://t.co/V2pOqA3lCZ,104807,,False
700713126338007041,2016-02-19 16:06:42,@coreyharp @CodySimpson good times boys,42206,coreyharp,False
700711995574607873,2016-02-19 16:02:13,RT @billboard: Justin Bieber is the top musical act in the U.S. #Artist100 https://t.co/Z4FtpKQisz https://t.co/NfkMhpybmc,0,,False
700711768998326272,2016-02-19 16:01:18,Me and @RoryKramer posting some vids @Bkstg https://t.co/12mNDNJeYS,58403,,False
700551557968896001,2016-02-19 05:24:41,#company,97847,,False
700551460379979780,2016-02-19 05:24:18,Great day with @JaxonBieber #family,80780,,False
700551159447056384,2016-02-19 05:23:06,RT @billboard: .@JustinBieber is the top musical act in the U.S. #Artist100 https://t.co/lh98EWdFbp https://t.co/RGdvjH5adR,0,,False
700551062076280832,2016-02-19 05:22:43,@jamesbaymusic Good luck buddy. See you at the @brits #BRITBREAKJAMESBAY,37273,JamesBayMusic,False
700550945998925825,2016-02-19 05:22:15,@djkhaled boss talk,33888,djkhaled,False
700550739379113985,2016-02-19 05:21:26,We the best! Lol 🔑 https://t.co/VRowNLMEDC,57442,,False
700444239633653760,2016-02-18 22:18:15,New merch. More coming for #PurposeWorldTour https://t.co/VYuqPvPD54 https://t.co/lQkdLKc1JG,79662,,False
700152315928383489,2016-02-18 02:58:14,Are you ready for the #purposeworldtour ??? https://t.co/7m9dX0dXLI,81027,,False
700151996066627585,2016-02-18 02:56:58,RT @bengleib: Never thought I would say this about a @justinbieber song but I can't stop listening to Love Yourself. What's happening to me…,0,,False
700151845524639744,2016-02-18 02:56:22,RT @bubbawatson: Thanks @justinbieber for showing Caleb how to drum!! #BieberFever https://t.co/kF9X7IoNCw,0,,False
699782185440522240,2016-02-17 02:27:28,https://t.co/aGWFslPeYV https://t.co/qRXjeHYgly,92342,,False
699742341872025600,2016-02-16 23:49:09,"RT @gthot20: .@justinbieber back to No. 1 w/""Love Yourself"" on the @billboard #Hot100! https://t.co/ZXS67qkyYo",0,,False
699742141409398784,2016-02-16 23:48:21,"RT @JKCorden: “@justinbieber: Thanks for the ride to the Grammys @jkcorden. Gotta get that t zone. Lol https://t.co/nQN4NulEVb” No no, than…",0,,False
699700412857716736,2016-02-16 21:02:32,Thanks for the ride to the Grammys @jkcorden. Gotta get that t zone. Lol https://t.co/FHkvSK8cJM,75166,,False
699685249492516864,2016-02-16 20:02:17,Good times with @theellenshow last week. #giveback https://t.co/eUyg8VG7c0,63388,,False
699683886565953536,2016-02-16 19:56:52,"RT @MakeAWish: Thanks, @justinbieber, for the ultimate post-rehearsal surprise! #wishweek #grammys #beliebers https://t.co/Y8GoO5dSgR",0,,False
699682345213775872,2016-02-16 19:50:45,#Purpose is on @AppleMusic for $6.99 until tomorrow. Enjoy https://t.co/aGWFslPeYV https://t.co/DJJ4YZsnsm,67780,,False
699614122766274561,2016-02-16 15:19:39,#PURPOSE https://t.co/ZWMJvhasht,66753,,False
699614053870628864,2016-02-16 15:19:23,https://t.co/xVnyB3F9o4,144523,,False
699379469891469313,2016-02-15 23:47:14,Beliebers.. We did it! I love you. Now get ready for the show. Not done yet. #GRAMMYs,197572,,False
699378409407774720,2016-02-15 23:43:01,Thank you :) https://t.co/rIuhvHDG8z,136388,,False
699378308354412544,2016-02-15 23:42:37,@Skrillex @Diplo congrats boys!,58596,Skrillex,False
699378205065543680,2016-02-15 23:42:12,Lol. Just playin. It's mine 😜 https://t.co/BkjuckjZNe,150435,,False
699377295933374464,2016-02-15 23:38:35,"RT @TheGRAMMYs: Congrats Best Dance Recording @Skrillex, @diplo &amp; @justinbieber - ""Where Are Ü Now"" #GRAMMYs https://t.co/t2GOtl8dOv",0,,False
698681912664064000,2016-02-14 01:35:23,"RT @CBSTweet: A spotlight🔦,a guitar🎸 &amp; @justinbieber on the #GRAMMYs stage... What more could u ask for!  #GRAMMYs Mon 8pmET/5pmPT https://…",0,,False
698681580340969472,2016-02-14 01:34:04,:) so special https://t.co/6vaaxmWecL,89934,,False
698681335041249280,2016-02-14 01:33:05,Thank you I won't  https://t.co/CwVz1klj8q,79994,,False
698681185006854144,2016-02-14 01:32:30,@ZoolanderMovie https://t.co/Ir3OHp5oSN,66097,ZoolanderMovie,False
698241169868738560,2016-02-12 20:24:02,All the albums are available on vinyl for the first time https://t.co/6I8dMwPKTV https://t.co/SpQlL4Cpea,85943,,False
698240867417481216,2016-02-12 20:22:50,Thanks @iHeartRadio. See u at the #iHeartAwards https://t.co/B4z5rckdvx https://t.co/guhfYTWN6o,68903,,False
698051004093198337,2016-02-12 07:48:23,"#5YearsOfNeverSayNever @jonmchu 
https://t.co/84C1Cxlhs3",89506,,False
697990752521945088,2016-02-12 03:48:58,Come see me at Grammy rehearsal with @bkstg https://t.co/Zm0y3BhcDr,112984,,False
697989325024133121,2016-02-12 03:43:17,RT @Bkstg: #Bkstg is now in the iOS app store. Android coming soon. Race you there. https://t.co/laF07HnKK8 https://t.co/uX79kh0Mko,0,,False
697988904318693376,2016-02-12 03:41:37,"RT @Jezebel: Ellen Degeneres (with Justin Bieber) surprises impoverished Detroit school with $500,000 https://t.co/WcxdCrk4xU",0,,False
697976293883686912,2016-02-12 02:51:30,My new fan club is here. Get @Bkstg and #getcloser https://t.co/R7zekH5oTX https://t.co/t6wUyzzBTi,73250,,False
697686637707284480,2016-02-11 07:40:31,The face u make when u are having a good time https://t.co/1wlzDKHcxh,128313,,False
697596412989583361,2016-02-11 01:42:00,She is the best. #giveback https://t.co/Wgz1kmewSD,49842,,False
697587938092146689,2016-02-11 01:08:19,Love u @TheEllenShow,67311,,False
697587891048882176,2016-02-11 01:08:08,Lol https://t.co/yGPL0HUU6n,40647,,False
697552648224903168,2016-02-10 22:48:05,GQ https://t.co/I9q9Hmyyvx,108373,,False
697479606568226816,2016-02-10 17:57:51,RT @GQMagazine: Presenting GQ's latest cover star: @justinbieber https://t.co/2vgOXSE8WN https://t.co/PbDUQk9N9X,0,,False
697479497793171456,2016-02-10 17:57:25,RT @GQStyle: See all the photos from @justinbieber's first GQ cover shoot https://t.co/uXJbRlcyME https://t.co/lWJ5lYyXHc,0,,False
697479443724414976,2016-02-10 17:57:12,RT @MTVNews: Just going to stare at @justinbieber for GQ all day bye: https://t.co/mMoLvz4Suz https://t.co/Yi8CjLRgif,0,,False
697479402817388544,2016-02-10 17:57:02,RT @SB_Projects: #JustinBieberBRITs,0,,False
697479313231212544,2016-02-10 17:56:41,Hey Derek. Sorry I missed the @ZoolanderMovie premiere. Stuck in la in Grammy rehearsals. I miss not knowing things with you. Lol,72720,,False
696578941008551936,2016-02-08 06:18:56,https://t.co/8jSbG5t7Uo,66139,,False
695820229474037760,2016-02-06 04:04:05,@TheGRAMMYs @diplo @Skrillex @CBS 😜,45019,RecordingAcad,False
695820139455864832,2016-02-06 04:03:43,RT @TheGRAMMYs: .@diplo &amp; @Skrillex of #JackU to perform with @justinbieber at the 58th #GRAMMYs Feb. 15 on @CBS! https://t.co/jjxub6704B,0,,False
695819864494067713,2016-02-06 04:02:38,RT @scooterbraun: 1 week to go. #Zoolander2 😂😂😂😂😂 https://t.co/5NN563UHzS,0,,False
695819799943753728,2016-02-06 04:02:22,@neymarjr @DavidAppleton happy birthday boys,46602,neymarjr,False
694947505176387584,2016-02-03 18:16:11,Hey @ZoolanderMovie Relax! Lol https://t.co/1jwhSdVQXG,69518,,False
694343023023542273,2016-02-02 02:14:11,"RT @billboard: .@JustinBieber replaces himself at No. 1 on the #Hot100 with ""Love Yourself"" https://t.co/RGXVWWvNks https://t.co/USsoG72ChY",0,,False
694342960914272256,2016-02-02 02:13:56,#1 @edsheeran @ItsBennyBlanco @scooterbraun @YeshuaTheGudwin https://t.co/rxda3kEoaV,61264,,False
694342127258636289,2016-02-02 02:10:38,https://t.co/ZWMJvgSRpV #PURPOSE THE ALBUM,280230,,False
694341963059982336,2016-02-02 02:09:58,Thank you. #LoveYourself #1  https://t.co/8osPMJckhr,67580,,False
694341656561192962,2016-02-02 02:08:45,RT @Forbes: Justin Bieber has replaced himself at No. 1 on the charts https://t.co/rJLfpujAco https://t.co/WEkdBjMjWP,0,,False
694341624965545986,2016-02-02 02:08:38,Kills it https://t.co/pWsX6PeW8t,57972,,False
693945105275813893,2016-01-31 23:53:00,Do you like #LoveYourself??,144700,,False
693944922743967745,2016-01-31 23:52:17,Damn we had a good time @NickDeMoura . Can't remember though. Haha,71142,,False
693944558552510464,2016-01-31 23:50:50,Truth https://t.co/7xg49nbDas,118099,,False
693944504366276609,2016-01-31 23:50:37,"RT @CalvinKlein: .@justinbieber strikes a pose in #mycalvins, as seen in the S16 global ad campaign. See more:https://t.co/ZElG4LsRnb https…",0,,False
693944452914745344,2016-01-31 23:50:25,RT @nolanfrankmus: Rehearsal note of the day: We need more vibe! #purposeworldtour,0,,False
693944200065372160,2016-01-31 23:49:24,Lol. They bleeped out what I said  https://t.co/QmU8IJfQRJ,56124,,False
693944075515469824,2016-01-31 23:48:55,Have a great show tonight @carlyraejepsen #GreaseLive  https://t.co/4Eow9IjiRp,55335,,False
693135167452487680,2016-01-29 18:14:36,Let's go Dorian! #DStrong https://t.co/oipTi2ic7q we got u,62189,,False
693133821781413888,2016-01-29 18:09:15,https://t.co/ZWMJvgSRpV music #purpose,59955,,False
693133656580296705,2016-01-29 18:08:36,#purposeworldtour is going to be crazy,98382,,False
693133549847846913,2016-01-29 18:08:10,Whoever made this is hilarious https://t.co/dEqEQf0huS,121670,,False
693133261762068480,2016-01-29 18:07:02,Not mad. Thanks https://t.co/kpC0yG0rTk,58349,,False
693133031725502464,2016-01-29 18:06:07,Me too https://t.co/Y4Zwvcji0A,53629,,False
693132970308325376,2016-01-29 18:05:52,It wasn't juSt me. We all did. And everyone would do the same thing.  https://t.co/biTy2xlmgr,71897,,False
693132356253814784,2016-01-29 18:03:26,Me too https://t.co/O0hglOwVRC,55275,,False
693131964237352960,2016-01-29 18:01:52,Me too https://t.co/Y2fjrm2W6y,59459,,False
693131709336911874,2016-01-29 18:00:51,She is the best. Keep fighting Ma. #prayforma  https://t.co/K4ADRj97Ku,53652,,False
693130358745751552,2016-01-29 17:55:29,#DStrong https://t.co/18gpIbeKuD,105680,,False
692431811641679872,2016-01-27 19:39:43,#BellLetsTalk,88741,,False
692142650934296578,2016-01-27 00:30:42,RT @CalvinKlein: Back in bed with @justinbieber. As feat. in the S16 global ad campaign photographed by Tyrone Lebon. #mycalvins https://t.…,0,,False
692120102444089344,2016-01-26 23:01:06,I flaunt in #mycalvins. Introducing the @CalvinKlein spring 2016 campaign https://t.co/qe8MvgHATZ,159988,,False
691868835708833794,2016-01-26 06:22:39,https://t.co/ZWMJvgSRpV #PURPOSE,58847,,False
691868771800240128,2016-01-26 06:22:24,@billboard it's all about the music #purpose thank u,41071,billboard,False
691868683145191424,2016-01-26 06:22:03,RT @billboard: .@JustinBieber takes over the No 1 and 2 spots on the #Hot100! https://t.co/oIv41EIpro https://t.co/Pr1RnkOPUC,0,,False
691868489108328448,2016-01-26 06:21:16,"RT @gthot20: .@justinbieber ties a @billboard #Hot100 record w/21st week in top 10 from debut for ""What Do You Mean?"" --&gt; https://t.co/MBfW…",0,,False
691868358917095424,2016-01-26 06:20:45,"RT @billboard: .@JustinBieber takes over the top 2 spots on the #Hot100!
https://t.co/6wckDvRSow",0,,False
691868342664167424,2016-01-26 06:20:41,RT @DefJamRecords: #Beliebers! Get $4 off @justinbieber's 'Purpose' for a limited time only! https://t.co/zLicAGW4Ua https://t.co/WdQQfL5mRA,0,,False
691868310158340096,2016-01-26 06:20:34,RT @SelfieC: Justin Bieber's album is the only album that I don't skip songs cause it's 🔥,0,,False
691868264180367360,2016-01-26 06:20:23,🔑😁 https://t.co/bmiBintRQK,50514,,False
691868139672461313,2016-01-26 06:19:53,RT @JustJared: Congrats to @justinbieber on his huge accomplishment on this week's Billboard Hot 100! https://t.co/r2R8ePEFIg https://t.co/…,0,,False
691549348262350849,2016-01-25 09:13:07,Nothing like the rush of the stage,91159,,False
691549174450429953,2016-01-25 09:12:26,Had to support my bro @JBALVIN tonight at Staples. We got more coming.  https://t.co/H226RPY2gK,58234,,False
691548926621540352,2016-01-25 09:11:27,RT @STAPLESCenter: We feel Sorry for the people that just missed @justinbieber and @JBALVIN remix#Calibash2016 https://t.co/4tiHSek3EW,0,,False
691548904173645824,2016-01-25 09:11:21,RT @STAPLESCenter: @justinbieber!?!?!?!?!? @JBALVIN just brought out @justinbieber #Calibash2016 https://t.co/20Y4ItMyf3,0,,False
691548879930548224,2016-01-25 09:11:15,RT @JBALVIN: SORRY REMIX LIVE !!! @justinbieber !! https://t.co/ZlNbqsS6FC,0,,False
691448207474208769,2016-01-25 02:31:13,See everyone at @TheGRAMMYs. Honored https://t.co/Gx27Vjgj9o,101621,,False
691341007762292736,2016-01-24 19:25:15,Over 200 million views. #LoveYourself https://t.co/rxda3kmMMl,67429,,False
691340497416105984,2016-01-24 19:23:13,This week only because some of u asked :) 4 bucks off. #PURPOSE. Enjoy the music https://t.co/ZWMJvhasht https://t.co/IW51oirBDP,83675,,False
691340261322940416,2016-01-24 19:22:17,This week only because some of u asked :) 4 bucks off. #PURPOSE. Enjoy the music https://t.co/525jVcb26a,73691,,False
690721672794497024,2016-01-23 02:24:14,RT @SB_Projects: #Purpose is $4 off for the U.S. this week only! https://t.co/DGxyI332M5 https://t.co/gW2iFH8fH6,0,,False
690555035994841088,2016-01-22 15:22:05,Nice! Lol https://t.co/g5LgNXMwwm,56566,,False
690443231914434560,2016-01-22 07:57:48,It's coming #PURPOSETOUR,119457,,False
690112754607341569,2016-01-21 10:04:37,@RebelWilson @KellyOsbourne and thanks for the note https://t.co/EeJxCFXzLG,64344,RebelWilson,False
690112607152377856,2016-01-21 10:04:01,We had fun https://t.co/G1qSXpOZah,58148,,False
690112333503451137,2016-01-21 10:02:56,Thank you @JLo for having me at opening night. Incredible show. Thanks and congrats,68642,,False
690112193870852097,2016-01-21 10:02:23,Solid night with good people @NickDeMoura @poobear @YeshuaTheGudwin @scooterbraun @yael #vegas,51888,,False
689678599796830208,2016-01-20 05:19:26,"RT @billboard: .@JustinBieber's ""Sorry"" spends a 2nd week at No. 1 on the #Hot100 https://t.co/wycTlqIVWJ https://t.co/zgRz0kYFbw",0,,False
689678391226667008,2016-01-20 05:18:36,RT @billboard: .@JustinBieber is the first solo male to rank in the Streaming Songs top two simultaneously https://t.co/SOcTck8tWb https://…,0,,False
689678339875835904,2016-01-20 05:18:24,It's now on my Twitter. Your secret is out. Lol https://t.co/cd2JzsLUJW,99427,,False
688983662788882432,2016-01-18 07:18:00,https://t.co/ZWMJvhasht the album #PURPOSE,72389,,False
688983586251264000,2016-01-18 07:17:42,Let's be the generation that makes the world a better place,168745,,False
687830434374234112,2016-01-15 02:55:29,Thank you. See u in the UK https://t.co/xiZMKJpD8Y,106923,,False
687830360478990336,2016-01-15 02:55:11,And now u are :) https://t.co/XeAsAPljIt,68082,,False
687830310747152384,2016-01-15 02:55:00,RT @Shazam: EXCLUSIVE: How @JustinBieber's #LoveYourself conquered the world: https://t.co/Q4PArJF7zN https://t.co/mU7tfOgOWm,0,,False
687830200789291008,2016-01-15 02:54:33,Teamwork https://t.co/45nGs7g1d3,56504,,False
687830149509726208,2016-01-15 02:54:21,Thank you https://t.co/RSvVRz3Cma,57045,,False
687830055913799680,2016-01-15 02:53:59,"RT @chartnews: US digital sales: Love Yourself by @justinbieber tops the 1 million mark this week. The song has sold 1,080,000 downloads.",0,,False
687787163199512576,2016-01-15 00:03:32,"What's in your creative world? #CreativityIs @GQMagazine @CondeNast
https://t.co/GuBA3ef4WI",65264,,False
687714970927144960,2016-01-14 19:16:40,https://t.co/CptydR16Xx morning,61952,,False
687289379371393026,2016-01-13 15:05:31,https://t.co/ZWMJvhasht,71226,,False
686630282833731584,2016-01-11 19:26:31,"RT @billboard: .@JustinBieber ""Sorry"" dethrones Adele's ""Hello"" atop the #Hot100! https://t.co/wffPHitSyt https://t.co/VurjpAR96b",0,,False
686630152491548672,2016-01-11 19:25:59,RT @billboard: Adele is finally dethroned on the #Hot100! Who owns the No. 1 spot this week? https://t.co/9XWtRg63i8 https://t.co/AS9iy8ZEjl,0,,False
686630015383912448,2016-01-11 19:25:27,#1 :) https://t.co/4Djuxtn5o0,74281,,False
686629962388881408,2016-01-11 19:25:14,@scooterbraun awesome,43147,scooterbraun,False
686629936975622144,2016-01-11 19:25:08,RT @scooterbraun: Watch this @justinbieber https://t.co/6QgjBPWLfL music brings joy all around the world! #sorry,0,,False
686589191786868736,2016-01-11 16:43:14,#RIPDavidBowie,100771,,False
686421201208541185,2016-01-11 05:35:42,"RT @ZoolanderMovie: Derek Zoolander shows face in the face of darkness. Watch new video from #Zoolander2.
https://t.co/qn8RL9OfCn",0,,False
685663644374310912,2016-01-09 03:25:26,https://t.co/ZWMJvhasht making history. Thanks,70569,,False
685663492402053121,2016-01-09 03:24:50,Incredible. Thanks so much  https://t.co/1Y6T0f5cbO,76561,,False
685663409711403009,2016-01-09 03:24:30,RT @PruCenter: .@JustinBieber’s #PurposeWorldTour is one of @RollingStone’s hottest tours of 2016! https://t.co/kpDpRDGueB https://t.co/HuF…,0,,False
685663391948509185,2016-01-09 03:24:26,RT @Forbes: Justin Bieber just broke another record on the U.K. charts https://t.co/3vsmNVLpIO https://t.co/9ryb3GPm9f,0,,False
685663300151980032,2016-01-09 03:24:04,RT @ComplexMag: .@justinbieber makes history by becoming the first artist to top all three slots on the UK singles chart. https://t.co/6Rt9…,0,,False
685637639832092672,2016-01-09 01:42:06,I love this remix it's unbelievable Listen to Mark My Words[Soundz Remix]BPM124 by Soundz #np on #SoundCloud  https://t.co/LbTa7t6tgi,70793,,False
685417348765859841,2016-01-08 11:06:45,1 2 3,114982,,False
685416742487654401,2016-01-08 11:04:20,So #WhatDoYouMean won Favorite Song at last night's @PeoplesChoice Awards. Thank you very much,98218,,False
685416613214998528,2016-01-08 11:03:49,@CraigDavid much respect. Thanks #LoveYourself  https://t.co/Kk2f1z9VSj,39238,CraigDavid,False
685301376822296576,2016-01-08 03:25:55,Great times today,89337,,False
685301345948061696,2016-01-08 03:25:47,RT @billboard: Congrats to @JustinBieber: He has the top 2 songs on Billboard + Twitter's Top Tracks chart! https://t.co/c4GcKMBUsR https:/…,0,,False
685301293942898688,2016-01-08 03:25:35,RT @JeremyBieber: #BieberFamily Home Video https://t.co/Ql9Qk8QDHQ,0,,False
685301125948440576,2016-01-08 03:24:55,I got u bro. Best guy right here. Chris Paul. @CP3 #NBAVote,60516,,False
685300460245237760,2016-01-08 03:22:16,Everyone RT this to get my man Chris Paul @cp3 into the All-Star game. #NBAVote @CP3,59138,,False
685134110763794432,2016-01-07 16:21:15,See u soon,106078,,False
685133872112267264,2016-01-07 16:20:18,It's true! https://t.co/hupNm5nOLy,55049,,False
685133699164188672,2016-01-07 16:19:37,:) https://t.co/qGEBnAtr74,53948,,False
685133605182386176,2016-01-07 16:19:15,Thanks https://t.co/Exs2IF4Xun,53365,,False
684938766650220544,2016-01-07 03:25:02,Check the snapchat,82058,,False
